Employee_ID,Name,Gender,Age,Location,Education,Total_Experience,Department,Designation,Manager_ID,Joining_Date,Performance_Rating,Avg_Work_Hours,Project_Workload,Remote_Work_Days_Monthly,Monthly_Salary,Market_Salary_Ratio,Salary_Change_%,Bonus_Last_Year,Job_Satisfaction_Score,Manager_Rating,Internal_Job_Applications,Days_Since_Last_Promotion,Leaves_Taken_Last_Year,Commute_Distance_KM,Team_Size,Intent_To_Stay_12Months,Engagement_Survey_Score,Meeting_Participation_Score,Time_Since_Last_Promotion_Months,Training_Completion_Rate,Status,Resignation_Date,Last_Working_Day,Lead_Time,Notice_Period_Type,Tenure_Years,Experience_Tenure_Ratio,Salary_Satisfaction,Work_Life_Balance
EMP_1949,Samuel Green,Female,24,Hyderabad,Bachelor,1,Finance,Financial Analyst,EMP_0001,2022-01-25,2.7,35.4,High,1,64642,0.91,9.4,1,2.7978611608363217,6.0,0,522,10,13.2,9,4.525086405828579,5.557123656280711,6.589160906732843,50,0.4842636329044619,Resigned,2024-06-11,2024-07-15,34.0,Professional,3.5,0.28,2.55,Good
EMP_1950,Tammy Campbell,Female,36,Chennai,Bachelor,15,Sales,Sales Manager,EMP_0004,2018-06-04,3.9,35.0,High,2,66158,1.16,8.8,1,7.8,5.1,1,1144,12,19.2,18,2.6708988942494805,7.5,6.5,7,0.87,Resigned,2024-02-17,2024-06-11,115.0,Executive,7.1,2.08,9.05,Good
EMP_1951,Abigail Clarke,Female,57,Bangalore,Master,36,Sales,Regional Manager,EMP_0001,2024-07-14,3.5,45.0,High,0,143350,0.96,3.4,0,8.3,7.7,0,1053,14,6.7,12,5.6,5.7,7.2,14,0.89,Active,,,0.0,Unknown,1.0,32.73,7.97,Good
EMP_1952,Michael Williamson,Male,48,Mumbai,Master,24,Finance,Senior Analyst,EMP_0001,2021-09-11,3.8,46.1,Low,4,84017,1.16,7.9,1,6.5,9.1,1,568,21,17.9,11,7.7,10.0,8.1,27,0.43,Active,,,0.0,Unknown,3.9,6.0,7.54,Average
EMP_1953,Valerie Zhang,Female,49,Mumbai,Bachelor,27,Engineering,Engineering Manager,EMP_0004,2024-06-09,3.6,45.0,Medium,2,202304,0.91,3.6,0,6.2,10.0,0,1144,15,19.2,9,9.7,7.9,8.5,42,1.0,Active,,,0.0,Unknown,1.1,22.5,5.64,Good
EMP_1954,David Phillips,Male,29,Delhi,Master,8,Marketing,Brand Manager,EMP_0007,2021-02-14,4.4,44.1,Low,0,135516,1.1,11.3,1,6.1,7.3,0,299,15,13.0,13,9.2,5.6,4.7,22,0.71,Active,,,0.0,Unknown,4.4,1.78,6.71,Good
EMP_1955,Katie Reyes,Male,49,Delhi,Bachelor,27,Marketing,Content Manager,EMP_0010,2017-11-08,2.7,53.9,High,1,71208,1.07,9.7,1,9.7,6.6,1,798,8,3.9,6,6.3,10.0,7.2,37,0.77,Active,,,0.0,Unknown,7.7,3.46,10.38,Poor
EMP_1956,Sheila Trujillo,Male,41,Chennai,Bachelor,18,Operations,Operations Executive,EMP_0003,2018-06-17,3.2,41.7,Medium,1,45934,1.01,3.8,0,6.6,7.0,1,283,21,7.5,8,9.2,4.1,9.3,39,0.65,Active,,,0.0,Unknown,7.1,2.5,6.67,Good
EMP_1957,Brian King,Male,43,Hyderabad,Bachelor,22,Engineering,Engineering Manager,EMP_0003,2023-01-01,4.1,40.7,Low,4,181456,0.91,7.6,0,7.1,4.5,0,169,17,1.4,7,6.2,5.4,8.0,34,0.81,Active,,,0.0,Unknown,2.6,8.15,6.46,Good
EMP_1958,Megan Grimes,Female,45,Chennai,Bachelor,23,HR,HR Executive,EMP_0002,2018-07-08,3.1,46.8,Medium,0,56738,1.05,8.7,1,5.011212833731865,5.6,0,1144,20,11.0,12,3.071073692743376,5.083156456954553,5.9,13,0.3971215981995745,Resigned,2024-05-17,2024-06-11,25.0,Standard,7.1,3.19,5.26,Average
EMP_1959,Ryan Vaughan,Male,52,Pune,Bachelor,32,Marketing,Content Manager,EMP_0004,2025-04-30,4.0,40.1,Low,0,85456,0.91,9.4,1,8.1,5.8,0,372,9,6.3,17,5.4,9.0,5.7,42,0.75,Active,,,0.0,Unknown,0.2,106.67,7.37,Good
EMP_1960,Travis Hall,Male,33,Chennai,Bachelor,11,Operations,Operations Manager,EMP_0002,2022-02-19,3.7,55.004999999999974,Medium,1,63247,0.82,4.4,0,5.7,3.4,0,147,10,10.9,7,6.451813244033156,4.919507598575281,9.0,40,0.7338937565087715,Resigned,2025-05-21,2025-08-27,98.0,Executive,3.4,3.14,4.67,Poor
EMP_1961,Donna Foley,Male,29,Mumbai,Bachelor,6,Operations,Process Manager,EMP_0001,2024-11-17,3.5,52.5,Low,0,112045,0.92,4.2,0,9.2,6.3,0,647,12,13.1,6,8.4,4.4,6.3,55,0.82,Active,,,0.0,Unknown,0.7,7.5,8.46,Poor
EMP_1962,Scott Townsend,Male,57,Mumbai,Master,34,Marketing,Content Manager,EMP_0004,2018-12-25,4.1,38.4,Low,4,73689,1.19,8.0,1,6.8,8.4,0,1144,18,9.0,18,7.6,9.5,8.1,49,0.67,Active,,,0.0,Unknown,6.6,5.07,8.09,Good
EMP_1963,Steven Morton,Male,31,Pune,Bachelor,7,Finance,Finance Manager,EMP_0008,2021-09-18,2.6,43.7,Low,3,130710,0.88,3.1,1,6.848962243497742,6.6,1,644,20,5.3,12,2.6523349786385904,5.221784489194724,6.050639170019283,14,1.0,Resigned,2024-06-28,2024-10-08,102.0,Executive,3.9,1.75,6.03,Good
EMP_1964,Dylan Rios,Female,34,Delhi,Master,14,Sales,Senior Sales,EMP_0004,2020-03-12,3.8,53.5,Medium,1,82837,0.85,3.2,1,6.0,6.0,0,773,15,10.8,13,7.7,6.7,6.1,19,0.69,Active,,,0.0,Unknown,5.4,2.55,5.1,Poor
EMP_1965,Jose Brown,Male,58,Bangalore,Bachelor,36,Sales,Sales Manager,EMP_0009,2022-03-25,3.7,43.0,Medium,2,53079,0.89,6.9,0,5.3,5.1,0,967,9,6.3,9,8.2,7.3,6.4,13,0.64,Active,,,0.0,Unknown,3.3,10.59,4.72,Good
EMP_1966,Jack Fleming,Male,57,Mumbai,Master,33,Finance,Senior Analyst,EMP_0004,2022-06-14,4.5,47.0,Medium,2,106608,1.05,-1.1,1,3.132024663228236,8.4,0,1024,21,13.8,12,4.429353266870949,8.202506049761016,7.136180263292083,25,0.8202506049761016,Resigned,2025-01-05,2025-02-23,49.0,Senior,3.1,10.31,3.29,Average
EMP_1967,Amy Callahan,Male,57,Mumbai,Bachelor,36,Engineering,Engineering Manager,EMP_0008,2018-04-25,3.2,40.9,High,4,183084,0.84,2.9,1,7.0,6.9,0,467,13,8.9,12,6.8,4.7,7.4,29,0.64,Active,,,0.0,Unknown,7.3,4.86,5.88,Good
EMP_1968,Lisa Wong,Female,59,Mumbai,Bachelor,36,Sales,Senior Sales,EMP_0009,2019-08-11,1.9,42.8,High,4,73345,1.25,6.0,1,7.9,7.7,0,251,12,4.3,14,9.4,9.1,9.2,34,0.7,Active,,,0.0,Unknown,6.0,5.9,9.88,Good
EMP_1969,Jacob Alvarado,Male,48,Hyderabad,Bachelor,25,Finance,Finance Manager,EMP_0006,2021-12-13,3.1,41.6,Medium,1,167925,0.75,9.3,0,8.866775696607629,7.9,0,350,10,3.3,11,5.496114719408228,5.4,6.2,49,0.36,Resigned,2024-09-11,2024-12-27,107.0,Executive,3.6,6.76,6.65,Good
EMP_1970,Jennifer Harper,Male,23,Bangalore,Master,2,Engineering,Software Engineer,EMP_0006,2021-04-14,3.4,42.4,Low,4,73374,0.99,3.1,1,5.7,5.0,0,340,12,2.5,17,7.0,7.0,8.1,38,0.75,Active,,,0.0,Unknown,4.3,0.45,5.64,Good
EMP_1971,Kenneth Lewis,Male,40,Pune,Bachelor,20,HR,HR Manager,EMP_0010,2021-10-15,2.5,48.0,Medium,0,54490,0.96,9.9,1,8.0,7.1,0,1144,18,4.4,15,6.5,8.3,5.2,7,0.8,Active,,,0.0,Unknown,3.8,5.13,7.68,Average
EMP_1972,Rose Mendoza,Male,46,Bangalore,Bachelor,22,Operations,Operations Executive,EMP_0004,2023-07-01,3.3,49.3,Low,1,54278,0.98,4.2,0,9.2,9.5,0,669,12,5.5,9,8.1,6.9,6.8,44,0.97,Active,,,0.0,Unknown,2.1,10.0,9.02,Average
EMP_1973,Michelle Stein,Male,42,Bangalore,PhD,18,Finance,Financial Analyst,EMP_0007,2025-06-10,4.3,49.4,Medium,1,77346,1.04,11.0,1,3.2,7.9,0,1144,21,12.8,13,7.6,6.6,10.0,56,0.63,Active,,,0.0,Unknown,0.1,90.0,3.33,Average
EMP_1974,Tanya Johnson,Male,59,Mumbai,Master,37,Operations,VP Operations,EMP_0009,2021-02-07,3.8,48.2,High,4,218843,0.92,6.7,1,6.7,7.5,0,581,12,19.2,17,6.7,8.7,9.8,15,0.58,Active,,,0.0,Unknown,4.5,8.04,6.16,Average
EMP_1975,John Avery,Female,38,Bangalore,Bachelor,17,Sales,Regional Manager,EMP_0001,2023-06-18,3.2,38.3,Medium,2,165973,0.93,4.9,0,10.0,8.6,0,429,13,6.2,7,5.2,6.8,8.0,30,0.58,Active,,,0.0,Unknown,2.1,7.73,9.3,Good
EMP_1976,Justin Montes,Female,26,Mumbai,Master,4,Marketing,Marketing Executive,EMP_0005,2018-12-10,4.3,42.0,Medium,4,68017,1.16,9.5,0,2.559191807352902,4.9,2,958,21,14.7,5,3.9785025628660007,6.1,6.859487177355174,39,0.6104943587846104,Resigned,2024-01-30,2024-02-13,14.0,Standard,6.6,0.6,2.97,Good
EMP_1977,Sara Miller,Male,23,Hyderabad,Master,0,Marketing,Marketing Manager,EMP_0001,2022-11-03,2.7,53.9,Medium,4,51550,1.08,6.0,1,8.5,10.0,1,601,8,2.4,6,10.0,7.8,8.6,36,0.75,Active,,,0.0,Unknown,2.7,0.0,9.18,Poor
EMP_1978,Katie Brown,Female,59,Hyderabad,Master,38,Finance,Finance Manager,EMP_0005,2022-03-11,3.8,45.6,Medium,4,132759,0.95,7.3,1,5.0,9.3,0,732,18,7.1,12,10.0,3.7,10.0,31,0.93,Active,,,0.0,Unknown,3.4,10.86,4.75,Average
EMP_1979,Randall Jackson,Male,51,Chennai,Master,28,Finance,Senior Analyst,EMP_0002,2024-05-21,2.5,45.9,High,0,85265,0.85,2.7,1,6.3,4.9,0,534,13,6.8,16,7.2,6.5,7.7,11,0.67,Active,,,0.0,Unknown,1.2,21.54,5.36,Average
EMP_1980,Michael Stanley,Male,36,Bangalore,Master,13,Engineering,Engineering Manager,EMP_0001,2022-10-07,3.5,46.2,High,0,160868,0.96,7.9,1,6.6,8.4,0,317,12,8.0,9,8.0,5.9,6.8,27,0.98,Active,,,0.0,Unknown,2.8,4.48,6.34,Average
EMP_1981,Shannon West,Female,25,Mumbai,Bachelor,2,Finance,Senior Analyst,EMP_0004,2019-04-23,4.3,46.8,Medium,2,97358,0.91,8.1,1,7.0,6.3,0,873,19,6.5,18,3.0,6.7,8.1,12,0.69,Active,,,0.0,Unknown,6.3,0.31,6.37,Average
EMP_1982,Lisa Stevenson,Female,38,Delhi,Master,14,Sales,Regional Manager,EMP_0006,2025-03-19,4.0,47.8,Medium,1,185545,1.01,3.8,1,7.1,8.4,0,882,15,11.9,9,5.6,9.2,8.6,17,0.62,Active,,,0.0,Unknown,0.4,28.0,7.17,Average
EMP_1983,Kimberly Ruiz,Male,46,Mumbai,Master,24,Marketing,Brand Manager,EMP_0008,2024-10-30,3.7,48.1,Medium,2,98595,1.05,6.4,1,4.9,6.3,0,316,11,4.5,11,8.1,8.1,6.1,14,1.0,Active,,,0.0,Unknown,0.7,30.0,5.14,Average
EMP_1984,Nicole Grimes,Male,58,Delhi,Bachelor,36,Sales,Sales Manager,EMP_0010,2020-03-06,3.5,48.3,Medium,1,44023,1.11,1.4,1,6.1,6.7,0,997,11,1.4,12,6.9,7.1,8.9,18,0.94,Active,,,0.0,Unknown,5.4,6.55,6.77,Average
EMP_1985,Victoria Miles,Female,59,Hyderabad,Master,35,Sales,Senior Sales,EMP_0002,2017-09-14,4.1,50.8,Medium,3,72840,1.0,3.3,0,4.4,6.5,1,886,10,7.0,9,7.3,9.0,8.5,25,0.96,Active,,,0.0,Unknown,7.9,4.38,4.4,Poor
EMP_1986,Misty Carpenter,Male,27,Chennai,Bachelor,7,Operations,Process Manager,EMP_0002,2018-09-23,3.9,44.3,Medium,2,98474,0.76,2.7,1,4.1924039554342265,7.5,0,197,16,11.7,6,4.742443510490164,6.868366463468514,5.887171254401583,56,0.75,Resigned,2025-04-12,2025-07-27,106.0,Executive,6.8,1.01,3.19,Good
EMP_1987,John Vargas,Male,57,Pune,Bachelor,36,Finance,Senior Analyst,EMP_0008,2024-01-25,3.6,35.0,High,3,83555,1.02,6.4,1,5.9,5.1,0,690,14,9.0,15,4.0,8.7,6.0,20,0.88,Active,,,0.0,Unknown,1.5,22.5,6.02,Good
EMP_1988,Vanessa Jacobs,Male,37,Bangalore,Bachelor,15,Engineering,Tech Lead,EMP_0008,2019-01-31,3.7,41.1,Medium,1,122732,0.99,-1.3,1,6.1,6.7,0,515,16,8.1,18,7.8,6.2,9.6,7,1.0,Active,,,0.0,Unknown,6.5,2.27,6.04,Good
EMP_1989,Tyler Brown,Male,26,Mumbai,Bachelor,3,Finance,Senior Analyst,EMP_0008,2024-07-12,4.0,47.2,High,1,94850,0.87,5.0,1,3.6619724211245184,7.136151384755471,2,931,12,3.4,18,4.7,3.010198410716501,7.859962516870864,54,0.64,Resigned,2024-04-11,2024-06-20,70.0,Senior,1.0,2.73,3.19,Average
EMP_1990,Philip Barron,Male,34,Mumbai,Master,11,Sales,Senior Sales,EMP_0001,2024-09-03,3.7,45.3,Medium,4,90580,1.03,8.3,0,6.1,6.7,0,147,12,10.1,13,5.1,6.9,7.8,54,0.26,Active,,,0.0,Unknown,0.9,11.0,6.28,Average
EMP_1991,Kristen Maynard,Female,45,Mumbai,Master,22,Finance,Senior Analyst,EMP_0007,2018-08-27,3.6,49.9,Medium,2,81667,1.25,8.5,1,6.175310673605912,7.5,0,370,19,2.1,19,5.769328226135404,5.024898777601804,6.699865036802405,8,0.6048489269335504,Resigned,2024-07-05,2024-09-17,74.0,Senior,6.9,3.14,7.72,Average
EMP_1992,Selena Perez,Female,27,Mumbai,Master,4,HR,Recruiter,EMP_0001,2024-09-22,3.0,48.6,High,2,67264,0.75,9.0,1,6.096229889859698,5.945705695048348,1,1099,10,18.4,7,6.519823838032811,3.846696064439359,3.651101349298374,50,0.6324229122891827,Resigned,2023-08-11,2023-08-24,13.0,Standard,0.8,4.44,4.57,Average
EMP_1993,Kimberly Parker,Female,47,Pune,Bachelor,27,Engineering,Software Engineer,EMP_0001,2024-02-02,3.3,53.2,Medium,4,77844,0.95,5.9,1,5.6,7.2,0,158,15,6.2,17,6.8,6.2,9.6,38,0.93,Active,,,0.0,Unknown,1.5,16.88,5.32,Poor
EMP_1994,Tiffany Salas,Male,56,Bangalore,Bachelor,36,Finance,Senior Analyst,EMP_0005,2020-05-17,2.6,55.004999999999974,Medium,4,108040,0.97,5.0,0,9.2,6.9,0,544,9,1.5,11,7.7,9.9,6.3,16,0.45,Active,,,0.0,Unknown,5.2,6.79,8.92,Poor
EMP_1995,Jonathan Skinner,Male,33,Bangalore,Bachelor,12,Engineering,Senior Engineer,EMP_0010,2023-06-11,3.6,41.6,Medium,3,110540,1.03,5.0,1,6.6,4.2,0,501,19,8.1,9,5.8,10.0,7.7,43,0.69,Active,,,0.0,Unknown,2.1,5.45,6.8,Good
EMP_1996,April Martin,Male,50,Delhi,Bachelor,26,Sales,Sales Manager,EMP_0004,2024-03-29,2.9,36.5,Medium,0,41071,0.89,10.4,1,6.9,6.2,0,450,10,5.2,14,7.0,4.3,9.1,37,1.0,Active,,,0.0,Unknown,1.3,18.57,6.14,Good
EMP_1997,Eric Brennan,Female,57,Bangalore,Bachelor,37,Finance,Financial Analyst,EMP_0007,2020-04-18,3.2,51.4,Medium,3,74041,0.82,2.2,0,5.5,6.6,0,1057,11,19.2,16,7.6,8.1,7.1,13,0.58,Active,,,0.0,Unknown,5.3,6.85,4.51,Poor
EMP_1998,Candace Robinson,Male,43,Hyderabad,PhD,20,Engineering,Tech Lead,EMP_0005,2023-06-21,4.5,44.3,Medium,3,156451,0.83,1.9,1,6.9,7.6,0,229,8,3.6,9,7.8,8.7,7.6,46,0.77,Active,,,0.0,Unknown,2.1,9.09,5.73,Good
EMP_1999,Lindsay Alexander,Male,42,Mumbai,Bachelor,21,Operations,Process Manager,EMP_0009,2020-10-02,3.3,54.8,Low,2,116510,1.2,-0.1,0,7.414469080684019,5.76680928497646,0,339,12,11.1,6,3.852287913875464,6.512200997265665,9.4,48,0.825490267259028,Resigned,2025-05-06,2025-08-04,90.0,Executive,4.8,4.29,8.9,Poor
EMP_2000,Maria Perez,Male,58,Bangalore,Master,35,HR,HR Manager,EMP_0004,2021-01-01,3.1,52.5,Low,3,56993,0.87,4.6,1,8.7,7.9,0,240,18,13.8,15,4.2,7.8,5.3,22,0.78,Active,,,0.0,Unknown,4.6,7.45,7.57,Poor
EMP_2001,Thomas Johnson,Female,43,Mumbai,PhD,23,Marketing,Content Manager,EMP_0002,2021-05-27,3.6,47.6,Low,0,64412,0.85,5.6,0,7.1,9.9,0,1051,16,13.8,16,6.8,4.9,6.2,58,0.46,Active,,,0.0,Unknown,4.2,5.35,6.03,Average
EMP_2002,Patricia Rivers,Male,39,Chennai,Bachelor,18,Engineering,Senior Engineer,EMP_0003,2023-08-29,3.0,55.004999999999974,High,3,96699,0.83,9.0,1,3.9157617492365326,5.072691356965508,1,898,11,4.6,15,7.603970239085156,6.027537384640673,8.345820994117854,52,0.5378417973987062,Resigned,2025-02-10,2025-04-21,70.0,Senior,1.9,9.0,3.25,Poor
EMP_2003,Ricky Vincent,Male,51,Chennai,Bachelor,27,Marketing,Content Manager,EMP_0009,2020-07-12,1.6,42.9,Medium,0,74611,0.95,5.4,0,5.127185704440907,6.8,0,1144,20,7.4,19,5.3962716046342685,6.977937419785692,7.164015750979977,50,0.7,Resigned,2025-02-03,2025-05-06,92.0,Executive,5.0,5.29,4.87,Good
EMP_2004,Tyler Bright,Male,56,Pune,Bachelor,33,Marketing,Marketing Manager,EMP_0008,2023-09-13,3.8,39.1,High,1,54060,0.88,1.0,1,8.2,7.7,1,620,14,5.4,17,7.6,9.6,7.2,26,0.91,Active,,,0.0,Unknown,1.9,16.5,7.22,Good
EMP_2005,Nathaniel Obrien,Female,44,Delhi,Bachelor,21,Sales,Sales Executive,EMP_0001,2022-04-23,5.0,46.8,High,4,60469,1.25,10.0,0,5.9,6.3,1,729,15,5.9,14,7.041210404623732,5.4,5.384455015300501,56,0.39,Resigned,2024-10-22,2024-11-21,30.0,Standard,3.3,6.18,7.38,Average
EMP_2006,Dylan Ramirez,Female,23,Delhi,Bachelor,1,HR,HR Executive,EMP_0004,2023-02-18,2.6,39.8,Medium,1,43263,0.96,4.1,0,10.0,4.1,0,154,16,13.3,9,6.4,6.8,9.5,21,0.42,Active,,,0.0,Unknown,2.4,0.4,9.6,Good
EMP_2007,Alexander Scott,Male,23,Bangalore,Bachelor,1,Operations,Operations Manager,EMP_0009,2022-03-06,3.4,41.2,Medium,2,67789,0.94,2.2,0,6.0,6.477365699861567,2,185,19,10.1,18,1.2946717692604297,3.722181336623734,5.987856932829486,13,0.5906939947250709,Resigned,2023-09-21,2023-12-26,96.0,Executive,3.4,0.29,5.64,Good
EMP_2008,Christopher Watson,Female,33,Delhi,Master,13,Engineering,Tech Lead,EMP_0002,2023-04-16,2.7,53.5,Medium,2,131516,0.88,7.2,1,5.3,6.8,0,1144,8,7.2,6,10.0,8.2,8.4,24,1.0,Active,,,0.0,Unknown,2.3,5.42,4.66,Poor
EMP_2009,Jenna Klein,Female,42,Bangalore,Bachelor,19,Finance,Finance Manager,EMP_0010,2018-01-25,3.9,44.5,Low,0,153311,0.91,9.1,0,7.0,7.8,1,513,15,19.2,11,6.6,5.2,8.1,25,0.67,Active,,,0.0,Unknown,7.5,2.5,6.37,Good
EMP_2010,Jessica Anderson,Female,54,Delhi,Bachelor,34,Engineering,Engineering Manager,EMP_0008,2018-10-30,2.4,54.1,Medium,0,165254,1.02,9.4,0,3.4216179759004746,6.7,2,1101,9,10.4,11,6.34672534508069,4.8,7.95708849233997,30,0.6820361564862831,Resigned,2024-08-21,2024-11-26,97.0,Executive,6.7,5.0,3.49,Poor
EMP_2011,Natalie Chen,Male,34,Pune,Master,12,Sales,Sales Manager,EMP_0001,2018-01-31,3.9,35.0,Medium,1,49318,1.25,7.9,1,6.5,6.0,0,694,12,6.5,18,6.7,6.4,5.7,33,1.0,Active,,,0.0,Unknown,7.5,1.58,8.12,Good
EMP_2012,John Morris,Male,53,Mumbai,Bachelor,29,Finance,Finance Manager,EMP_0008,2021-08-29,4.4,51.0,Medium,0,125633,0.82,11.0,1,7.054239147541493,8.5,1,634,20,13.5,12,5.283687489731193,5.954631932871662,2.4,49,0.8386805539255862,Resigned,2023-12-21,2024-04-05,106.0,Executive,3.9,7.25,5.78,Poor
EMP_2013,Timothy Carpenter DDS,Male,50,Chennai,Master,28,Engineering,Tech Lead,EMP_0007,2024-05-06,3.0,55.004999999999974,Low,4,176490,1.06,5.4,1,5.2,6.3,1,918,16,9.7,11,6.2,6.0,7.9,50,0.63,Active,,,0.0,Unknown,1.2,21.54,5.51,Poor
EMP_2014,Joshua Miller,Female,41,Chennai,Bachelor,19,HR,HR Manager,EMP_0007,2017-10-07,3.1,46.9,High,3,53959,0.97,9.5,1,3.852944008174464,5.5,0,1061,10,5.1,5,3.3844005246416,5.0766007869624,6.857864220984295,24,0.6056295675674442,Resigned,2025-05-27,2025-09-03,99.0,Executive,7.8,2.41,3.74,Average
EMP_2015,Taylor Lopez,Female,25,Pune,Master,5,Sales,Sales Manager,EMP_0010,2019-02-26,3.0,40.4,Medium,0,53811,1.15,6.7,0,7.912248553235724,7.6,1,189,21,4.3,7,8.504190959245397,7.483688044135951,8.504190959245397,50,0.6888394676988773,Resigned,2024-09-20,2025-01-15,117.0,Executive,6.4,0.77,9.1,Good
EMP_2016,Mark Tran,Female,55,Pune,Master,31,Finance,Financial Analyst,EMP_0006,2024-04-30,3.8,36.5,High,4,58402,0.75,2.1,0,7.6,6.4,0,708,21,8.6,7,9.2,7.2,7.4,42,0.64,Active,,,0.0,Unknown,1.2,23.85,5.7,Good
EMP_2017,John Barnes,Female,40,Bangalore,PhD,17,Operations,Operations Manager,EMP_0007,2018-12-31,2.0,54.5,Medium,3,47406,0.99,3.7,0,5.5,8.4,0,879,15,6.8,9,9.0,4.7,9.2,48,0.44,Active,,,0.0,Unknown,6.6,2.54,5.44,Poor
EMP_2018,Emily Curtis,Female,55,Delhi,Master,33,Engineering,Tech Lead,EMP_0002,2019-06-08,4.0,35.0,Medium,0,145693,0.99,17.4,1,7.730510167870949,5.8857293323562905,1,911,19,14.0,19,7.4731534291999155,7.4,6.501643483403926,55,0.2391409097343973,Resigned,2024-02-24,2024-03-29,34.0,Senior,6.1,5.32,7.65,Good
EMP_2019,Brandon Yang,Female,47,Bangalore,Master,24,HR,HR Executive,EMP_0006,2024-12-11,3.9,50.5,Medium,4,47491,0.93,3.4,1,8.4,7.5,1,787,15,16.7,15,4.305622269361477,3.333384982731465,5.486196117412204,6,0.3680612585099326,Resigned,2023-08-26,2023-09-02,7.0,Standard,0.6,34.29,7.81,Poor
EMP_2020,Sydney Brown,Male,52,Bangalore,Master,28,Engineering,Senior Engineer,EMP_0004,2024-12-11,2.4,49.7,Medium,4,111553,0.88,7.0,0,7.3,8.7,0,844,14,1.4,8,5.9,7.0,7.3,7,0.74,Active,,,0.0,Unknown,0.6,40.0,6.42,Average
EMP_2021,Doris Hernandez,Female,44,Mumbai,Bachelor,21,Finance,Finance Manager,EMP_0010,2024-10-27,4.1,35.0,High,0,163261,0.79,5.9,0,9.7,5.7,0,353,14,9.3,16,7.3,9.5,5.2,38,0.38,Active,,,0.0,Unknown,0.7,26.25,7.66,Good
EMP_2022,Logan Daniels,Female,46,Chennai,Master,25,Operations,VP Operations,EMP_0003,2021-08-29,3.2,46.4,High,1,184263,1.18,7.7,0,5.8,7.1,0,251,14,4.4,12,7.8,6.7,4.6,9,0.33,Active,,,0.0,Unknown,3.9,6.25,6.84,Average
EMP_2023,Megan Wilson,Female,39,Bangalore,Bachelor,19,Finance,CFO,EMP_0005,2021-01-24,3.8,54.3,High,2,293329,0.92,4.6,1,3.222425235335659,5.7,0,163,8,1.4,5,8.95523393491206,6.000929956384371,6.5,41,0.6277895954371342,Resigned,2025-02-11,2025-05-15,93.0,Executive,4.5,4.13,2.96,Poor
EMP_2024,Linda Clark,Male,22,Bangalore,Master,0,Sales,Sales Executive,EMP_0002,2019-10-17,3.2,40.7,High,1,63329,1.05,11.9,1,4.5,8.8,0,765,14,5.0,15,5.7,5.6,5.0,19,0.55,Active,,,0.0,Unknown,5.8,0.0,4.73,Good
EMP_2025,Casey Welch,Male,36,Pune,Bachelor,15,Engineering,Software Engineer,EMP_0009,2020-09-01,3.8,43.2,High,0,75397,1.03,8.4,1,5.5,6.1,0,919,13,5.3,16,4.7,8.9,6.3,25,0.55,Active,,,0.0,Unknown,4.9,3.0,5.66,Good
EMP_2026,Richard Sullivan,Female,22,Delhi,Bachelor,1,Sales,Sales Manager,EMP_0005,2020-10-10,2.7,35.0,Medium,1,57853,0.94,3.8,0,2.0,4.9,0,1143,13,12.1,16,7.463122493804442,6.436943150906331,6.903388306769109,40,0.5037607683317998,Resigned,2024-07-31,2024-10-17,78.0,Executive,4.8,0.2,1.88,Good
EMP_2027,William Juarez,Female,39,Delhi,Master,16,Marketing,Brand Manager,EMP_0001,2019-09-23,4.1,44.6,Medium,3,111944,1.2,1.4,0,6.2,7.6,1,604,21,12.9,8,9.5,8.3,4.8,31,0.59,Active,,,0.0,Unknown,5.8,2.71,7.44,Good
EMP_2028,Whitney Little,Female,48,Bangalore,Master,24,Sales,Sales Manager,EMP_0005,2021-04-20,3.5,53.1,Medium,0,68786,1.17,7.2,1,7.1,6.9,0,876,9,10.5,7,9.0,6.1,6.5,39,0.16,Active,,,0.0,Unknown,4.3,5.45,8.31,Poor
EMP_2029,Bob Ayala,Male,41,Delhi,Master,17,Marketing,Content Manager,EMP_0001,2021-07-14,4.1,40.2,Medium,0,71521,1.02,8.6,1,9.5,6.6,0,1071,15,4.7,16,9.4,8.9,8.5,51,0.83,Active,,,0.0,Unknown,4.0,4.15,9.69,Good
EMP_2030,Marie Hooper,Male,33,Chennai,PhD,12,Operations,Operations Executive,EMP_0004,2020-06-08,4.0,52.6,High,2,56552,0.91,3.9,1,6.6,6.6,1,250,17,9.3,10,10.0,6.6,4.9,47,0.55,Active,,,0.0,Unknown,5.1,2.31,6.01,Poor
EMP_2031,Scott Haynes,Male,25,Chennai,Bachelor,4,Finance,Finance Manager,EMP_0005,2024-11-10,3.7,43.7,Medium,3,168916,1.01,8.7,1,6.4,10.0,0,508,9,2.0,15,8.2,4.4,6.0,22,0.72,Active,,,0.0,Unknown,0.7,5.0,6.46,Good
EMP_2032,Adam Lawson,Male,29,Mumbai,Master,5,Finance,Financial Analyst,EMP_0007,2021-06-13,2.0,36.7,Medium,3,61200,0.87,6.8,1,4.0,5.1,0,685,8,18.7,15,3.8425568264836585,10.0,9.0,47,0.5055995824320603,Resigned,2024-03-15,2024-03-26,11.0,Professional,4.1,1.19,3.48,Good
